AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
30.0,19355.0,Yes,F,Private,6440.0,SUV,0.0,0,No,0,9.0,0
45.0,72702.0,No,M,Commercial,13270.0,Minivan,4740.0,2,No,5,6.0,1
55.0,69683.0,Yes,F,Private,7000.0,Sports Car,1174.0,1,No,0,6.0,0
62.0,68063.0,Yes,M,Private,12620.0,SUV,34151.0,2,Yes,3,1.0,1
46.0,78929.0,Yes,F,Commercial,23710.0,Sports Car,0.0,0,No,0,8.0,0
33.0,67776.0,Yes,F,Commercial,22450.0,Pickup,0.0,0,No,0,1.0,0
47.0,18573.0,Yes,F,Private,17440.0,SUV,0.0,0,No,0,1.0,0
59.0,131919.0,Yes,F,Commercial,19580.0,SUV,0.0,0,No,0,6.0,0
53.0,89250.0,No,M,Private,15720.0,Minivan,0.0,0,No,0,11.0,0
40.0,66745.0,No,M,Commercial,20420.0,Van,31127.0,2,No,0,13.0,0
29.0,65242.0,Yes,F,Private,1500.0,Sports Car,0.0,0,Yes,1,6.0,0
44.0,89474.0,No,M,Commercial,26450.0,Panel Truck,3845.0,2,No,0,16.0,0
46.0,0.0,Yes,F,Private,6100.0,SUV,0.0,0,No,0,4.0,1
50.0,218705.0,No,M,Commercial,28370.0,Panel Truck,4558.0,2,No,8,15.0,0
26.0,45254.0,No,M,Commercial,23270.0,Minivan,4567.0,1,No,5,9.0,1
40.0,20915.0,Yes,F,Private,12940.0,Sports Car,0.0,0,No,2,1.0,0
45.0,119566.0,Yes,F,Private,18500.0,SUV,0.0,0,No,1,17.0,0
32.0,4060.0,No,M,Private,9170.0,Pickup,0.0,0,No,0,1.0,0
30.0,117106.0,Yes,M,Commercial,16490.0,Van,0.0,0,No,2,16.0,0
40.0,131449.0,No,F,Commercial,31080.0,Van,6895.0,3,No,4,11.0,1
55.0,81769.0,Yes,M,Private,14950.0,Minivan,0.0,0,No,0,8.0,0
53.0,45387.0,Yes,F,Private,6040.0,SUV,0.0,0,No,0,13.0,0
35.0,7163.0,No,M,Commercial,6580.0,Pickup,0.0,0,No,1,9.0,1
40.0,18909.0,Yes,F,Private,16310.0,SUV,6377.0,3,No,0,1.0,0
51.0,257228.0,Yes,M,Private,35650.0,Minivan,0.0,0,No,0,16.0,0
35.0,28551.0,No,F,Private,7860.0,Sports Car,4632.0,1,No,3,1.0,0
52.0,32140.0,Yes,F,Private,21250.0,Minivan,0.0,0,No,4,11.0,0
45.0,103249.0,No,M,Commercial,23140.0,Panel Truck,0.0,0,No,0,13.0,0
36.0,26820.0,Yes,M,Private,14730.0,Minivan,0.0,0,No,2,1.0,0
59.0,67486.0,Yes,F,Private,19660.0,SUV,4256.0,3,No,5,14.0,0
54.0,35638.0,Yes,F,Private,10460.0,SUV,0.0,0,No,0,10.0,0
61.0,121688.0,Yes,F,Private,14340.0,Sports Car,0.0,0,No,0,7.0,0
52.0,83171.0,Yes,F,Private,24160.0,Minivan,0.0,0,No,0,5.0,0
37.0,38575.0,Yes,F,Private,26340.0,SUV,0.0,0,Yes,0,1.0,0
37.0,69083.0,No,F,Commercial,27200.0,Minivan,0.0,0,No,2,14.0,0
43.0,63107.0,Yes,M,Commercial,17630.0,Minivan,0.0,0,No,0,10.0,0
51.0,74003.0,Yes,M,Commercial,31780.0,Panel Truck,0.0,0,No,0,10.0,0
43.0,71964.0,Yes,F,Private,21680.0,SUV,0.0,0,No,5,1.0,0
42.0,52792.0,Yes,M,Commercial,10980.0,Pickup,0.0,0,No,0,8.0,1
38.0,137897.0,Yes,F,Commercial,19090.0,Pickup,38774.0,2,Yes,8,12.0,1
55.0,27656.0,Yes,F,Private,15540.0,SUV,0.0,0,No,0,9.0,0
52.0,132280.0,Yes,F,Private,27590.0,Sports Car,0.0,0,No,0,14.0,1
55.0,152439.0,Yes,F,Private,20000.0,Minivan,0.0,0,No,0,13.0,0
49.0,96143.0,Yes,M,Commercial,16010.0,Minivan,0.0,0,No,1,12.0,0
25.0,17352.0,No,F,Private,9250.0,SUV,0.0,0,No,0,6.0,1
43.0,17225.0,Yes,M,Private,20700.0,Van,0.0,0,No,0,1.0,0
45.0,39327.0,Yes,M,Commercial,15940.0,Minivan,17963.0,1,Yes,0,1.0,1
57.0,173426.0,Yes,F,Private,18840.0,Minivan,0.0,0,No,1,8.0,0
40.0,108059.0,No,M,Commercial,22070.0,Van,0.0,0,No,2,11.0,1
53.0,58691.0,No,F,Private,12670.0,Minivan,1208.0,1,No,3,15.0,1
50.0,78083.0,No,M,Commercial,19310.0,Van,27959.0,1,No,0,1.0,1
41.0,66059.0,No,M,Private,12420.0,Minivan,0.0,0,No,3,10.0,0
51.0,45086.0,Yes,M,Private,11110.0,Pickup,0.0,0,No,0,14.0,0
36.0,67775.0,No,F,Private,13820.0,SUV,0.0,0,No,0,8.0,0
36.0,40983.0,Yes,F,Private,33960.0,Sports Car,1200.0,2,No,7,1.0,1
55.0,55532.0,Yes,M,Commercial,24010.0,Panel Truck,7903.0,2,No,1,1.0,0
41.0,125603.0,Yes,F,Private,18160.0,SUV,0.0,0,No,0,17.0,0
55.0,55352.0,No,M,Private,7030.0,Pickup,7373.0,4,No,4,13.0,0
31.0,0.0,Yes,M,Private,4600.0,Pickup,6542.0,1,No,3,1.0,0
45.0,0.0,Yes,F,Private,11880.0,SUV,0.0,0,No,0,9.0,0
48.0,57973.0,No,M,Commercial,12100.0,Pickup,1402.0,3,No,6,15.0,0
46.0,75614.0,Yes,M,Private,13660.0,Minivan,0.0,0,No,3,14.0,1
52.0,55766.0,Yes,M,Commercial,23900.0,Panel Truck,5946.0,1,No,2,1.0,0
57.0,43956.0,Yes,M,Private,11600.0,Pickup,0.0,0,No,1,1.0,0
45.0,39089.0,Yes,M,Private,12730.0,Minivan,1332.0,2,No,2,6.0,0
58.0,58139.0,Yes,F,Private,30260.0,Minivan,0.0,0,Yes,3,13.0,0
38.0,37769.0,No,F,Private,15070.0,SUV,2820.0,3,No,7,5.0,0
38.0,17028.0,No,M,Commercial,5300.0,Pickup,0.0,0,No,0,7.0,0
50.0,0.0,No,F,Private,10250.0,SUV,0.0,0,No,0,7.0,0
51.0,46570.0,No,F,Private,35990.0,Minivan,0.0,0,No,0,17.0,1
36.0,32278.0,Yes,F,Private,5300.0,SUV,0.0,0,No,0,8.0,0
46.0,133300.0,Yes,M,Private,16840.0,Van,0.0,0,No,0,18.0,0
29.0,62151.0,Yes,F,Private,10620.0,Minivan,0.0,0,No,0,12.0,0
26.0,0.0,Yes,F,Private,4100.0,SUV,5262.0,3,No,2,7.0,0
44.0,102379.0,Yes,M,Commercial,24510.0,Panel Truck,0.0,0,No,0,17.0,0
52.0,29264.0,No,M,Private,1500.0,Minivan,0.0,0,No,2,20.0,0
34.0,53914.0,No,M,Commercial,27620.0,Panel Truck,0.0,0,No,0,6.0,1
53.0,72537.0,No,M,Commercial,6800.0,Pickup,0.0,0,No,0,1.0,0
28.0,59889.0,Yes,F,Private,11100.0,SUV,5867.0,2,No,8,14.0,0
57.0,113903.0,Yes,F,Private,22030.0,Minivan,0.0,0,No,4,20.0,0
27.0,0.0,Yes,M,Commercial,4400.0,Minivan,0.0,0,Yes,1,1.0,1
40.0,59645.0,No,M,Private,20410.0,Minivan,27758.0,3,No,2,12.0,0
55.0,41643.0,Yes,F,Private,1500.0,SUV,6715.0,4,No,0,15.0,0
43.0,21814.0,Yes,F,Commercial,16390.0,Minivan,0.0,0,No,0,6.0,0
47.0,167760.0,No,M,Commercial,22980.0,Panel Truck,0.0,0,No,0,17.0,0
40.0,60445.0,Yes,F,Private,11540.0,Minivan,1372.0,2,No,5,1.0,0
44.0,178864.0,No,F,Private,5900.0,SUV,0.0,0,No,0,15.0,0
40.0,36886.0,Yes,F,Private,13130.0,Sports Car,0.0,0,No,2,9.0,0
38.0,54064.0,Yes,F,Private,5300.0,Sports Car,2307.0,2,No,3,7.0,0
35.0,33621.0,Yes,F,Private,20890.0,Minivan,0.0,0,No,0,6.0,0
44.0,7113.0,Yes,F,Private,9850.0,SUV,0.0,0,Yes,0,5.0,0
49.0,116497.0,Yes,M,Commercial,28870.0,Panel Truck,30791.0,1,Yes,2,5.0,0
55.0,100308.0,Yes,M,Private,13430.0,Minivan,0.0,0,Yes,0,14.0,0
30.0,58248.0,No,M,Private,21760.0,Minivan,9533.0,1,Yes,4,17.0,1
40.0,47486.0,Yes,F,Private,21300.0,SUV,0.0,0,No,1,10.0,0
30.0,77170.0,Yes,F,Private,9220.0,SUV,1243.0,1,No,1,16.0,0
56.0,42176.0,Yes,M,Commercial,9360.0,Pickup,0.0,0,No,0,5.0,0
35.0,26127.0,Yes,F,Private,23690.0,Minivan,9633.0,3,No,8,1.0,1
42.0,34072.0,Yes,M,Commercial,27420.0,Panel Truck,32610.0,1,No,0,6.0,0
43.0,35193.0,Yes,F,Commercial,12820.0,SUV,0.0,0,No,0,1.0,0
46.0,43651.0,Yes,F,Private,15250.0,SUV,6391.0,3,No,4,1.0,1
58.0,0.0,Yes,F,Commercial,7300.0,SUV,0.0,0,Yes,4,1.0,1
41.0,58963.0,Yes,M,Private,18780.0,Van,0.0,0,No,0,11.0,0
39.0,134460.0,No,F,Private,7350.0,SUV,1650.0,2,No,4,17.0,0
54.0,108317.0,No,M,Commercial,25190.0,Panel Truck,3110.0,2,No,2,13.0,0
30.0,69512.0,Yes,F,Commercial,13330.0,SUV,0.0,0,No,2,9.0,1
42.0,138219.0,Yes,F,Private,5700.0,SUV,0.0,0,No,0,14.0,0
41.0,34024.0,No,F,Private,18870.0,SUV,5386.0,1,No,0,4.0,0
37.0,60121.0,No,F,Private,11210.0,SUV,4233.0,2,No,4,11.0,0
47.0,108892.0,Yes,F,Private,25860.0,SUV,0.0,0,No,1,1.0,0
50.0,94403.0,No,M,Commercial,29750.0,Panel Truck,0.0,0,No,0,8.0,0
50.0,41799.0,No,F,Private,17270.0,Sports Car,0.0,0,No,0,14.0,0
41.0,44679.0,Yes,F,Private,7420.0,SUV,0.0,0,No,2,6.0,0
45.0,63952.0,Yes,F,Private,14620.0,SUV,3799.0,2,No,0,13.0,0
46.0,28125.0,No,F,Commercial,8410.0,SUV,0.0,0,No,2,1.0,0
41.0,0.0,No,F,Private,12450.0,SUV,0.0,0,No,1,11.0,1
24.0,40245.0,Yes,F,Private,7920.0,Sports Car,1836.0,1,No,9,8.0,1
38.0,69530.0,Yes,M,Commercial,5200.0,Pickup,48188.0,3,Yes,4,7.0,1
34.0,54208.0,Yes,M,Private,17200.0,Van,0.0,0,No,4,1.0,1
41.0,45298.0,Yes,M,Commercial,16000.0,Minivan,8584.0,2,No,0,1.0,1
41.0,105494.0,Yes,M,Commercial,12050.0,Pickup,0.0,0,No,1,9.0,0
43.0,57018.0,Yes,F,Commercial,13540.0,SUV,0.0,0,No,2,14.0,0
30.0,17532.0,No,M,Commercial,6250.0,Pickup,0.0,0,Yes,0,1.0,0
45.0,37675.0,No,F,Private,5270.0,Sports Car,3978.0,4,No,3,7.0,0
50.0,46169.0,No,M,Private,6600.0,Pickup,0.0,0,No,0,1.0,0
41.0,47632.0,Yes,F,Private,10830.0,SUV,5241.0,4,No,0,1.0,0
44.0,46092.0,No,M,Private,26300.0,Minivan,11743.0,2,No,6,9.0,0
54.0,0.0,Yes,F,Commercial,6900.0,SUV,0.0,0,No,0,13.0,1
58.0,0.0,Yes,M,Private,7300.0,Minivan,0.0,0,Yes,0,8.0,1
40.0,84594.0,Yes,F,Private,13960.0,Minivan,0.0,0,No,0,19.0,0
45.0,55272.0,Yes,M,Private,13860.0,Minivan,0.0,0,No,2,1.0,0
28.0,40061.0,Yes,F,Commercial,8310.0,SUV,5084.0,1,No,2,1.0,0
42.0,70404.0,No,M,Private,21530.0,Minivan,28889.0,2,Yes,4,8.0,0
50.0,22470.0,No,F,Private,13810.0,SUV,5558.0,2,No,9,5.0,1
51.0,50049.0,No,M,Commercial,12820.0,Minivan,0.0,0,Yes,0,1.0,1
41.0,70870.0,Yes,M,Private,17810.0,Van,0.0,0,No,1,1.0,0
32.0,57583.0,Yes,F,Commercial,15950.0,SUV,4365.0,3,No,1,9.0,1
31.0,58391.0,Yes,M,Commercial,20400.0,Van,1829.0,1,No,0,8.0,0
52.0,40833.0,Yes,M,Commercial,10780.0,Pickup,0.0,0,No,0,4.0,0
38.0,97801.0,No,F,Private,27630.0,Minivan,0.0,0,No,1,17.0,0
53.0,69297.0,Yes,M,Private,20310.0,Van,0.0,0,No,3,1.0,0
43.0,64065.0,Yes,F,Commercial,16330.0,Sports Car,1389.0,2,No,5,1.0,0
35.0,32301.0,Yes,F,Private,18430.0,Minivan,0.0,0,No,0,7.0,0
39.0,2743.0,No,F,Private,5670.0,Sports Car,2490.0,2,No,6,6.0,0
45.0,7680.0,Yes,M,Private,2270.0,Minivan,0.0,0,No,5,5.0,1
27.0,0.0,No,F,Commercial,22200.0,Pickup,0.0,0,No,0,1.0,0
46.0,132651.0,Yes,F,Commercial,24800.0,Pickup,0.0,0,No,0,12.0,0
44.0,43650.0,Yes,F,Private,10270.0,Sports Car,0.0,0,No,0,11.0,0
43.0,49533.0,Yes,F,Commercial,7110.0,SUV,0.0,0,No,0,1.0,1
48.0,52858.0,No,F,Commercial,9720.0,SUV,0.0,0,No,0,1.0,0
43.0,23486.0,No,F,Private,8070.0,Minivan,0.0,0,No,0,12.0,0
41.0,69638.0,No,M,Private,12560.0,Minivan,0.0,0,No,0,19.0,1
44.0,23270.0,No,M,Private,8230.0,Pickup,2317.0,2,No,2,5.0,0
46.0,34724.0,No,M,Private,12780.0,Minivan,8340.0,1,No,1,9.0,0
42.0,200928.0,Yes,M,Private,18090.0,Minivan,0.0,0,No,0,14.0,0
42.0,129274.0,Yes,M,Private,11090.0,Pickup,0.0,0,No,1,22.0,0
44.0,109624.0,No,M,Commercial,21170.0,Van,54399.0,4,No,6,14.0,0
50.0,34928.0,No,F,Private,12700.0,Sports Car,22345.0,2,No,0,13.0,1
24.0,11215.0,No,M,Commercial,5020.0,Pickup,1122.0,4,No,8,8.0,1
52.0,70232.0,Yes,F,Commercial,13750.0,SUV,0.0,0,No,1,9.0,0
43.0,43808.0,Yes,M,Private,10280.0,Minivan,0.0,0,No,2,7.0,0
28.0,20852.0,Yes,F,Private,6390.0,Sports Car,8413.0,2,No,3,1.0,1
39.0,69842.0,No,M,Commercial,8480.0,Pickup,1421.0,2,No,4,6.0,0
28.0,40142.0,Yes,F,Private,16060.0,Minivan,25866.0,3,Yes,6,18.0,0
42.0,82170.0,Yes,F,Commercial,24350.0,SUV,0.0,0,No,0,1.0,0
49.0,0.0,Yes,M,Private,19260.0,Minivan,3444.0,1,No,1,1.0,0
37.0,27431.0,No,F,Private,15400.0,SUV,0.0,0,No,0,7.0,0
31.0,51982.0,No,F,Private,4600.0,Sports Car,0.0,0,Yes,1,3.0,0
40.0,29499.0,No,F,Private,8450.0,Sports Car,5389.0,1,No,3,1.0,0
48.0,47606.0,No,F,Private,22000.0,Minivan,0.0,0,No,0,7.0,0
34.0,95191.0,Yes,F,Commercial,19150.0,Sports Car,7248.0,3,No,3,11.0,0
41.0,49662.0,Yes,F,Private,19730.0,Pickup,0.0,0,No,0,9.0,0
45.0,24846.0,Yes,M,Private,13900.0,Minivan,39204.0,2,Yes,6,1.0,0
38.0,133913.0,No,M,Private,21950.0,Van,0.0,0,Yes,0,18.0,0
58.0,8191.0,Yes,M,Private,1500.0,Minivan,8786.0,2,No,2,16.0,1
53.0,37345.0,Yes,M,Commercial,24030.0,Panel Truck,7952.0,1,No,1,8.0,0
56.0,14227.0,Yes,F,Private,8520.0,SUV,0.0,0,No,0,1.0,0
45.0,91347.0,Yes,M,Private,17130.0,Van,0.0,0,No,0,14.0,1
42.0,76034.0,No,F,Commercial,11880.0,SUV,0.0,0,Yes,0,5.0,1
38.0,14560.0,Yes,F,Private,7180.0,Sports Car,7918.0,1,No,0,6.0,0
42.0,34760.0,No,M,Commercial,24060.0,Minivan,5608.0,2,No,5,6.0,1
37.0,42797.0,No,F,Commercial,27140.0,Minivan,0.0,0,No,1,9.0,1
37.0,14024.0,Yes,F,Private,15820.0,Minivan,5697.0,4,No,2,6.0,1
34.0,18211.0,No,F,Private,6720.0,SUV,3050.0,2,No,3,1.0,1
31.0,42456.0,Yes,F,Commercial,8900.0,SUV,0.0,0,No,0,1.0,0
41.0,97472.0,Yes,F,Private,38820.0,SUV,0.0,0,No,3,8.0,0
25.0,47996.0,No,M,Commercial,8800.0,Pickup,0.0,0,No,3,9.0,1
52.0,160405.0,No,M,Commercial,19170.0,Van,16951.0,5,No,3,11.0,0
48.0,20887.0,Yes,M,Private,18570.0,Van,0.0,0,No,0,6.0,0
40.0,30179.0,No,F,Private,14630.0,SUV,0.0,0,No,0,1.0,0
55.0,91433.0,No,M,Private,7000.0,Pickup,0.0,0,No,3,15.0,0
44.0,46233.0,No,F,Private,10520.0,Minivan,1994.0,3,No,2,1.0,0
37.0,33216.0,No,M,Commercial,30340.0,Panel Truck,0.0,0,No,0,8.0,0
41.0,95166.0,No,M,Commercial,21690.0,Van,11742.0,3,No,6,8.0,1
46.0,170949.0,Yes,M,Private,23730.0,Minivan,0.0,0,No,0,15.0,0
51.0,89606.0,No,F,Private,10460.0,SUV,21581.0,2,Yes,0,8.0,0
56.0,40355.0,No,M,Commercial,2690.0,Minivan,0.0,0,No,0,1.0,1
33.0,0.0,Yes,F,Private,16080.0,Pickup,2942.0,2,No,1,1.0,0
40.0,68418.0,Yes,M,Private,12340.0,Minivan,0.0,0,No,1,15.0,0
34.0,31389.0,Yes,F,Private,12710.0,SUV,0.0,0,No,0,5.0,0
40.0,29310.0,Yes,M,Commercial,9240.0,Pickup,0.0,0,Yes,1,2.0,1
44.0,59693.0,Yes,F,Commercial,23950.0,Panel Truck,0.0,0,No,1,6.0,0
39.0,40716.0,Yes,F,Private,5570.0,SUV,24183.0,2,No,3,8.0,0
44.0,80403.0,No,M,Private,13940.0,Minivan,5049.0,3,No,7,7.0,0
57.0,0.0,Yes,F,Private,1500.0,SUV,8694.0,3,No,1,5.0,1
44.0,51538.0,Yes,F,Private,11240.0,Sports Car,0.0,0,No,0,11.0,0
52.0,68098.0,Yes,M,Private,1500.0,Minivan,0.0,0,No,0,1.0,0
33.0,67789.0,No,M,Private,15090.0,Minivan,6430.0,3,No,4,10.0,0
47.0,0.0,Yes,F,Private,6430.0,SUV,8376.0,1,No,6,12.0,1
51.0,26806.0,Yes,M,Private,1500.0,Minivan,0.0,0,No,4,1.0,0
47.0,31392.0,Yes,M,Private,17460.0,Minivan,7811.0,3,No,5,7.0,0
51.0,106090.0,Yes,M,Commercial,12110.0,Pickup,0.0,0,No,0,1.0,0
40.0,38463.0,Yes,M,Commercial,11610.0,Pickup,0.0,0,No,0,1.0,0
59.0,39763.0,Yes,F,Commercial,21190.0,Pickup,0.0,0,No,1,10.0,0
45.0,0.0,Yes,F,Private,11100.0,SUV,0.0,0,No,0,10.0,0
39.0,10666.0,Yes,F,Private,5600.0,SUV,0.0,0,No,2,6.0,1
42.0,105512.0,Yes,M,Commercial,24040.0,Panel Truck,0.0,0,No,1,20.0,0
44.0,0.0,Yes,M,Commercial,8660.0,Pickup,0.0,0,No,1,1.0,1
51.0,54139.0,Yes,F,Private,12010.0,Minivan,0.0,0,No,3,14.0,0
38.0,61159.0,No,F,Private,5300.0,Sports Car,0.0,0,No,0,7.0,0
46.0,44574.0,No,M,Private,27130.0,Minivan,6939.0,3,No,0,21.0,0
38.0,57684.0,No,F,Private,5300.0,Sports Car,5892.0,2,No,0,17.0,1
38.0,58193.0,Yes,M,Private,26650.0,Minivan,0.0,0,No,1,8.0,0
62.0,66784.0,Yes,M,Private,29350.0,SUV,0.0,0,No,0,1.0,0
51.0,0.0,No,F,Private,4270.0,Sports Car,0.0,0,No,5,9.0,1
54.0,66623.0,Yes,M,Commercial,34300.0,Panel Truck,9485.0,3,No,0,1.0,0
22.0,18632.0,No,F,Private,10800.0,SUV,0.0,0,No,3,1.0,1
55.0,0.0,Yes,F,Private,7000.0,SUV,6479.0,1,No,0,14.0,0
47.0,59164.0,No,M,Commercial,6200.0,Pickup,0.0,0,No,0,7.0,0
37.0,6398.0,Yes,F,Private,5840.0,Sports Car,6247.0,4,No,4,12.0,1
41.0,54289.0,No,F,Commercial,6960.0,SUV,10823.0,3,No,0,14.0,1
39.0,30804.0,Yes,F,Private,13140.0,SUV,5101.0,3,No,6,7.0,1
32.0,67229.0,No,F,Private,11420.0,SUV,0.0,0,No,0,13.0,0
64.0,37380.0,No,M,Private,11640.0,SUV,0.0,0,No,0,15.0,1
58.0,71509.0,Yes,M,Private,13020.0,Minivan,0.0,0,No,1,6.0,0
35.0,28777.0,Yes,M,Commercial,7880.0,Pickup,2569.0,2,No,5,1.0,1
55.0,72337.0,Yes,M,Commercial,27130.0,Panel Truck,4957.0,3,No,0,11.0,0
29.0,27222.0,Yes,M,Private,12200.0,Pickup,0.0,0,No,1,1.0,0
36.0,53385.0,No,M,Private,12590.0,Minivan,0.0,0,No,2,10.0,0
61.0,8559.0,No,F,Private,8470.0,Sports Car,0.0,0,No,3,12.0,0
50.0,21567.0,Yes,M,Commercial,17990.0,Van,5228.0,2,No,5,1.0,0
57.0,61754.0,No,F,Private,7680.0,SUV,0.0,0,No,0,9.0,0
56.0,56111.0,Yes,F,Private,14180.0,SUV,3387.0,2,No,1,10.0,1
47.0,105623.0,No,M,Private,15810.0,Minivan,0.0,0,No,0,12.0,0
45.0,88787.0,No,F,Commercial,14880.0,Pickup,0.0,0,No,4,13.0,0
57.0,98693.0,Yes,F,Private,17070.0,Minivan,0.0,0,No,0,19.0,0
37.0,72019.0,No,F,Private,12400.0,SUV,1109.0,3,No,8,1.0,1
33.0,14369.0,Yes,F,Private,32280.0,SUV,0.0,0,No,4,6.0,0
45.0,62552.0,Yes,F,Private,29080.0,Sports Car,2631.0,3,No,4,5.0,0
51.0,18282.0,Yes,F,Commercial,17500.0,SUV,0.0,0,No,0,7.0,1
41.0,71303.0,No,F,Commercial,12730.0,SUV,6984.0,2,No,2,8.0,1
66.0,20443.0,Yes,M,Private,1500.0,SUV,3331.0,1,No,6,1.0,1
51.0,33349.0,Yes,M,Commercial,10570.0,Pickup,1529.0,2,No,0,4.0,0
55.0,5821.0,Yes,F,Commercial,11130.0,SUV,0.0,0,No,0,7.0,1
50.0,52593.0,Yes,F,Commercial,26560.0,Pickup,0.0,0,No,0,1.0,0
51.0,78283.0,Yes,M,Private,6400.0,Pickup,0.0,0,No,0,12.0,0
54.0,112481.0,Yes,M,Commercial,25790.0,Panel Truck,0.0,0,No,1,16.0,0
43.0,0.0,Yes,F,Private,14530.0,Minivan,8894.0,3,No,0,12.0,1
41.0,61618.0,Yes,F,Private,13220.0,Minivan,0.0,0,No,4,8.0,1
45.0,36620.0,No,F,Private,12000.0,SUV,0.0,0,No,0,7.0,0
52.0,43539.0,Yes,F,Private,13290.0,SUV,9667.0,1,No,7,16.0,1
39.0,93339.0,Yes,M,Commercial,23790.0,Panel Truck,24310.0,1,No,6,1.0,0
44.0,88492.0,No,F,Private,14750.0,Minivan,0.0,0,Yes,0,8.0,0
43.0,102933.0,Yes,F,Commercial,11790.0,SUV,0.0,0,No,1,8.0,0
47.0,4399.0,No,M,Private,17130.0,Van,0.0,0,No,0,1.0,0
49.0,45807.0,Yes,M,Commercial,18650.0,Van,0.0,0,No,1,5.0,0
35.0,29250.0,Yes,F,Commercial,9170.0,SUV,1881.0,1,No,8,7.0,1
42.0,4215.0,Yes,F,Private,6120.0,SUV,4995.0,3,No,5,1.0,0
35.0,20950.0,No,F,Private,7960.0,Sports Car,5002.0,1,No,0,1.0,1
44.0,72509.0,No,M,Private,12380.0,Minivan,0.0,0,No,2,1.0,0
35.0,26625.0,No,F,Private,5360.0,SUV,0.0,0,No,3,10.0,0
33.0,29161.0,Yes,M,Commercial,24690.0,Panel Truck,0.0,0,Yes,0,1.0,1
40.0,71293.0,No,F,Commercial,8630.0,SUV,0.0,0,No,0,12.0,0
55.0,31573.0,Yes,M,Private,11490.0,Pickup,6290.0,3,No,0,8.0,0
32.0,34368.0,Yes,F,Private,7640.0,Sports Car,0.0,0,No,2,1.0,1
37.0,75111.0,Yes,F,Private,18580.0,Minivan,0.0,0,No,0,16.0,0
59.0,61159.0,Yes,M,Commercial,19210.0,Van,45254.0,2,Yes,9,13.0,1
47.0,188778.0,No,M,Private,10680.0,Pickup,0.0,0,No,0,13.0,0
55.0,109900.0,Yes,F,Private,9500.0,SUV,0.0,0,No,0,13.0,0
48.0,37634.0,No,M,Private,14200.0,Minivan,0.0,0,No,1,1.0,0
52.0,59233.0,Yes,M,Private,17450.0,Van,9175.0,3,No,5,9.0,0
43.0,98771.0,Yes,M,Commercial,30300.0,Panel Truck,0.0,0,No,1,14.0,0
38.0,23221.0,Yes,M,Commercial,5300.0,Pickup,0.0,0,No,2,1.0,0
65.0,26123.0,No,M,Private,10610.0,SUV,5766.0,3,No,0,23.0,0
44.0,33056.0,No,M,Private,19120.0,Minivan,0.0,0,Yes,0,1.0,1
52.0,36332.0,No,M,Commercial,27710.0,Panel Truck,0.0,0,Yes,6,1.0,1
44.0,0.0,Yes,M,Private,13240.0,Minivan,0.0,0,No,0,6.0,0
55.0,41455.0,No,F,Commercial,18080.0,SUV,0.0,0,No,0,8.0,0
47.0,38027.0,No,M,Commercial,6300.0,Pickup,34506.0,3,Yes,5,1.0,1
35.0,0.0,Yes,F,Commercial,8920.0,SUV,6031.0,2,No,3,5.0,1
30.0,0.0,No,M,Commercial,5080.0,Pickup,7784.0,1,No,2,6.0,1
49.0,28696.0,No,M,Commercial,5920.0,Pickup,0.0,0,No,0,7.0,0
52.0,86498.0,Yes,F,Commercial,17360.0,Pickup,0.0,0,No,2,14.0,0
37.0,23338.0,Yes,F,Private,7530.0,Sports Car,6566.0,2,No,0,5.0,1
59.0,107938.0,Yes,F,Private,18550.0,SUV,0.0,0,No,0,4.0,0
32.0,13847.0,Yes,F,Private,6080.0,SUV,2321.0,3,No,0,10.0,1
35.0,25647.0,Yes,M,Private,10710.0,Pickup,0.0,0,No,2,6.0,1
33.0,9002.0,Yes,F,Commercial,4700.0,SUV,0.0,0,No,1,1.0,0
45.0,4430.0,Yes,F,Private,6440.0,SUV,0.0,0,No,1,10.0,0
54.0,66100.0,Yes,F,Commercial,27270.0,SUV,5911.0,1,No,6,7.0,0
63.0,74789.0,No,F,Private,15280.0,SUV,2487.0,1,No,8,19.0,1
45.0,67803.0,No,F,Private,5330.0,SUV,3948.0,2,No,2,1.0,0
46.0,65075.0,No,F,Private,12610.0,SUV,5219.0,3,No,5,11.0,1
56.0,0.0,No,F,Private,7100.0,SUV,0.0,0,No,6,9.0,1
59.0,0.0,Yes,F,Private,9940.0,SUV,0.0,0,No,0,9.0,0
43.0,125575.0,Yes,F,Private,17430.0,Minivan,0.0,0,No,1,13.0,0
44.0,17049.0,Yes,F,Private,29160.0,Minivan,1830.0,2,No,3,7.0,0
66.0,74260.0,Yes,F,Private,15530.0,SUV,0.0,0,No,0,11.0,0
37.0,64563.0,Yes,M,Commercial,7960.0,Pickup,0.0,0,Yes,0,12.0,1
42.0,21670.0,No,F,Private,9800.0,SUV,5229.0,2,No,6,1.0,1
66.0,45876.0,Yes,F,Private,18880.0,Sports Car,28353.0,1,No,7,1.0,0
49.0,32589.0,Yes,F,Private,17380.0,SUV,0.0,0,No,0,4.0,1
38.0,0.0,No,F,Private,5300.0,Sports Car,0.0,0,No,0,4.0,1
